viewer_id,age_group,gender,city,country,subscription_type,joined_date,preferred_genre,preferred_platform,is_active
1679,55+,Non-binary,Chennai,India,Premium,2022-03-07,Thriller,MobileApp,1
1680,35-44,Female,Singapore,Various,Family,2022-05-11,Drama,MobileApp,1
1681,18-24,Male,Sydney,Various,Free,2023-11-02,Sci-Fi,MobileApp,1
1682,45-54,Non-binary,Toronto,Various,Premium,2022-02-12,Action,MobileApp,1
1683,35-44,Female,Dubai,Various,Free,2023-11-26,Comedy,TabletApp,1
1684,25-34,Female,Sydney,Various,Free,2022-03-21,Action,WebBrowser,1
1685,25-34,Male,Delhi,India,Premium,2023-08-08,Comedy,WebBrowser,1
1686,35-44,Male,Los Angeles,Various,Free,2022-12-01,Action,SmartTV,1
1687,35-44,Female,Los Angeles,Various,Premium,2023-09-29,Sci-Fi,MobileApp,1
1688,25-34,Non-binary,Chennai,India,Free,2022-04-19,Action,MobileApp,1
1689,55+,Non-binary,Tokyo,Various,Premium,2022-08-09,Thriller,TabletApp,1
1690,25-34,Female,Dubai,Various,Free,2022-03-21,Drama,TabletApp,1
1691,55+,Non-binary,Sydney,Various,Family,2023-07-06,Romance,StreamMax,1
1692,18-24,Non-binary,Tokyo,Various,Family,2023-11-07,Action,TabletApp,1
1693,25-34,Non-binary,Chennai,India,Premium,2022-09-07,Comedy,MobileApp,1
1694,25-34,Female,New York,Various,Premium,2024-02-06,Sci-Fi,MobileApp,1
1695,45-54,Female,Berlin,Various,Free,2022-12-27,Action,TabletApp,1
1696,45-54,Non-binary,New York,Various,Basic,2023-04-05,Thriller,MobileApp,1
1697,25-34,Non-binary,Toronto,Various,Basic,2024-03-06,Thriller,TabletApp,1
1698,35-44,Female,Sydney,Various,Premium,2022-11-18,Sci-Fi,StreamMax,1
1699,25-34,Non-binary,Tokyo,Various,Family,2023-10-10,Drama,MobileApp,0
1700,25-34,Male,Mumbai,India,Family,2022-09-27,Action,WebBrowser,1
1701,18-24,Female,Bangalore,India,Free,2023-12-08,Drama,StreamMax,1
1702,55+,Female,Toronto,Various,Family,2022-12-29,Drama,WebBrowser,1
1703,35-44,Male,Hyderabad,India,Premium,2024-04-24,Comedy,TabletApp,1
1704,18-24,Male,Delhi,India,Premium,2023-04-05,Thriller,WebBrowser,1
1705,35-44,Female,Los Angeles,Various,Basic,2024-01-22,Drama,TabletApp,0
1706,55+,Male,Berlin,Various,Basic,2022-01-08,Action,TabletApp,1
1707,45-54,Female,Paris,Various,Premium,2023-03-26,Drama,TabletApp,1
1708,18-24,Male,Chennai,India,Premium,2023-05-21,Comedy,StreamMax,1
1709,55+,Non-binary,Berlin,Various,Family,2022-10-20,Comedy,WebBrowser,1
1710,25-34,Male,Bangalore,India,Basic,2023-03-17,Action,SmartTV,1
1711,35-44,Male,Sydney,Various,Premium,2022-10-19,Drama,StreamMax,1
1712,45-54,Male,London,Various,Basic,2022-10-23,Comedy,TabletApp,1
1713,25-34,Non-binary,Berlin,Various,Premium,2022-05-25,Sci-Fi,MobileApp,1
1714,25-34,Male,Tokyo,Various,Free,2023-07-07,Action,MobileApp,1
1715,18-24,Female,Toronto,Various,Basic,2022-10-16,Action,WebBrowser,1
1716,25-34,Female,Tokyo,Various,Premium,2022-04-23,Romance,StreamMax,1
1717,45-54,Female,Los Angeles,Various,Free,2022-05-21,Comedy,StreamMax,0
1718,18-24,Non-binary,Singapore,Various,Basic,2024-01-15,Sci-Fi,SmartTV,1
1719,35-44,Female,New York,Various,Free,2023-12-25,Romance,SmartTV,0
1720,45-54,Male,Mumbai,India,Premium,2022-07-14,Action,StreamMax,0
1721,18-24,Male,Paris,Various,Basic,2023-08-24,Thriller,MobileApp,1
1722,45-54,Male,Chennai,India,Family,2024-04-13,Drama,WebBrowser,1
1723,18-24,Non-binary,Hyderabad,India,Basic,2022-01-04,Thriller,StreamMax,1
1724,25-34,Non-binary,Sydney,Various,Basic,2022-02-09,Thriller,SmartTV,1
1725,55+,Male,Paris,Various,Premium,2023-05-11,Action,MobileApp,0
1726,25-34,Female,Toronto,Various,Family,2023-05-17,Romance,WebBrowser,1
1727,45-54,Female,Tokyo,Various,Free,2022-08-13,Sci-Fi,SmartTV,1
1728,35-44,Male,London,Various,Family,2022-04-29,Drama,WebBrowser,0
1729,18-24,Female,Paris,Various,Family,2023-12-23,Drama,WebBrowser,1
1730,45-54,Non-binary,Toronto,Various,Family,2023-12-05,Drama,StreamMax,1
1731,25-34,Female,Tokyo,Various,Free,2023-07-30,Comedy,SmartTV,1
1732,45-54,Female,Los Angeles,Various,Family,2023-02-13,Comedy,StreamMax,1
1733,25-34,Female,Dubai,Various,Free,2022-11-12,Thriller,WebBrowser,1
1734,25-34,Non-binary,Berlin,Various,Basic,2024-03-09,Romance,StreamMax,0
1735,55+,Female,Sydney,Various,Basic,2023-09-12,Action,StreamMax,0
1736,45-54,Male,Mumbai,India,Premium,2022-12-28,Action,StreamMax,1
1737,25-34,Female,Tokyo,Various,Basic,2022-06-10,Action,WebBrowser,0
1738,35-44,Male,Hyderabad,India,Premium,2022-12-06,Thriller,MobileApp,1
1739,18-24,Male,Hyderabad,India,Free,2024-02-13,Action,StreamMax,1
1740,45-54,Male,Singapore,Various,Basic,2022-10-17,Comedy,StreamMax,1
1741,25-34,Male,Singapore,Various,Premium,2024-02-07,Sci-Fi,WebBrowser,1
1742,35-44,Male,Bangalore,India,Free,2022-03-17,Action,WebBrowser,1
1743,55+,Non-binary,Dubai,Various,Basic,2022-04-08,Romance,TabletApp,1
1744,55+,Female,Hyderabad,India,Premium,2023-03-12,Action,StreamMax,1
1745,25-34,Male,London,Various,Premium,2023-11-03,Action,WebBrowser,1
1746,18-24,Male,Los Angeles,Various,Family,2023-07-29,Comedy,WebBrowser,1
1747,55+,Non-binary,Dubai,Various,Basic,2023-01-27,Sci-Fi,WebBrowser,1
1748,55+,Non-binary,New York,Various,Free,2023-04-09,Drama,TabletApp,0
1749,25-34,Female,Los Angeles,Various,Premium,2023-05-04,Action,StreamMax,1
1750,25-34,Non-binary,New York,Various,Free,2022-04-08,Action,MobileApp,1
1751,55+,Male,London,Various,Free,2022-05-25,Thriller,TabletApp,1
1752,55+,Male,Tokyo,Various,Free,2024-02-25,Thriller,SmartTV,1
1753,35-44,Male,Dubai,Various,Free,2022-11-26,Romance,TabletApp,1
1754,18-24,Female,Toronto,Various,Basic,2024-02-13,Action,WebBrowser,1
1755,25-34,Female,New York,Various,Family,2023-12-27,Thriller,TabletApp,1
1756,18-24,Male,Dubai,Various,Family,2023-12-18,Sci-Fi,WebBrowser,1
1757,25-34,Non-binary,Mumbai,India,Free,2022-06-20,Drama,WebBrowser,0
1758,18-24,Female,Delhi,India,Family,2022-06-24,Romance,TabletApp,1
1759,55+,Female,Dubai,Various,Family,2022-01-10,Comedy,StreamMax,1
1760,35-44,Non-binary,Chennai,India,Premium,2023-09-22,Comedy,TabletApp,1
1761,35-44,Non-binary,Bangalore,India,Basic,2024-04-02,Action,SmartTV,1
1762,45-54,Female,Chennai,India,Basic,2022-12-05,Romance,MobileApp,1
1763,45-54,Male,Dubai,Various,Premium,2023-03-03,Drama,MobileApp,1
1764,35-44,Non-binary,Mumbai,India,Basic,2022-07-24,Romance,StreamMax,1
1765,18-24,Male,New York,Various,Family,2023-09-01,Drama,StreamMax,1
1766,25-34,Female,Tokyo,Various,Free,2022-07-17,Comedy,SmartTV,1
1767,45-54,Non-binary,Toronto,Various,Premium,2023-01-12,Action,WebBrowser,0
1768,55+,Non-binary,Tokyo,Various,Basic,2022-03-21,Action,MobileApp,1
1769,35-44,Male,Hyderabad,India,Premium,2023-08-01,Sci-Fi,MobileApp,1
1770,45-54,Female,Sydney,Various,Premium,2024-04-06,Romance,TabletApp,1
1771,25-34,Male,London,Various,Free,2024-03-13,Drama,MobileApp,1
1772,55+,Male,Singapore,Various,Basic,2022-06-18,Thriller,StreamMax,1
1773,18-24,Male,Berlin,Various,Family,2023-03-12,Romance,WebBrowser,1
1774,18-24,Male,Tokyo,Various,Family,2023-01-22,Thriller,WebBrowser,1
1775,55+,Female,Toronto,Various,Free,2023-09-12,Drama,MobileApp,0
1776,35-44,Non-binary,Toronto,Various,Basic,2024-05-10,Thriller,TabletApp,1
1777,35-44,Non-binary,Dubai,Various,Free,2023-07-26,Thriller,SmartTV,1
1778,35-44,Female,Toronto,Various,Premium,2024-01-16,Thriller,MobileApp,1
1779,25-34,Female,Berlin,Various,Premium,2022-07-03,Romance,StreamMax,1
1780,55+,Male,New York,Various,Free,2023-08-24,Comedy,SmartTV,1
1781,35-44,Non-binary,New York,Various,Free,2023-09-14,Comedy,StreamMax,1
1782,45-54,Female,Paris,Various,Free,2023-12-14,Romance,SmartTV,1
1783,55+,Male,Mumbai,India,Family,2023-09-15,Romance,WebBrowser,1
1784,55+,Male,London,Various,Free,2023-01-14,Sci-Fi,TabletApp,0
1785,25-34,Male,Bangalore,India,Free,2023-03-06,Sci-Fi,StreamMax,1
1786,18-24,Female,Dubai,Various,Free,2024-05-28,Action,SmartTV,0
1787,55+,Non-binary,Hyderabad,India,Free,2022-12-07,Romance,SmartTV,0
1788,55+,Non-binary,Bangalore,India,Premium,2023-06-13,Sci-Fi,WebBrowser,1
1789,18-24,Male,Paris,Various,Basic,2024-04-24,Action,MobileApp,1
1790,25-34,Female,Delhi,India,Free,2022-10-10,Action,MobileApp,1
1791,25-34,Non-binary,Los Angeles,Various,Free,2022-11-15,Comedy,TabletApp,1
1792,45-54,Non-binary,New York,Various,Free,2023-08-03,Thriller,StreamMax,1
1793,25-34,Non-binary,Delhi,India,Free,2022-07-10,Comedy,TabletApp,1
1794,25-34,Male,Mumbai,India,Basic,2023-10-16,Comedy,WebBrowser,1
1795,25-34,Female,Dubai,Various,Basic,2024-02-05,Romance,MobileApp,1
1796,35-44,Male,Los Angeles,Various,Premium,2022-05-24,Action,SmartTV,1
1797,25-34,Female,Toronto,Various,Basic,2022-07-01,Comedy,SmartTV,1
1798,18-24,Female,Chennai,India,Premium,2023-08-16,Comedy,SmartTV,1
1799,45-54,Non-binary,Tokyo,Various,Basic,2022-02-07,Action,WebBrowser,1
1800,25-34,Non-binary,Sydney,Various,Family,2022-12-22,Romance,SmartTV,1
1801,55+,Non-binary,Dubai,Various,Premium,2022-04-03,Action,MobileApp,1
1802,35-44,Male,London,Various,Free,2023-06-14,Romance,MobileApp,1
1803,55+,Female,London,Various,Premium,2023-08-01,Thriller,TabletApp,0
1804,18-24,Non-binary,New York,Various,Premium,2022-01-09,Drama,WebBrowser,1
1805,18-24,Male,New York,Various,Premium,2022-11-10,Drama,WebBrowser,1
1806,18-24,Female,Singapore,Various,Family,2023-08-31,Action,WebBrowser,1
1807,25-34,Female,London,Various,Premium,2023-09-08,Comedy,WebBrowser,1
1808,18-24,Male,Chennai,India,Free,2023-03-08,Thriller,SmartTV,0
1809,55+,Male,Los Angeles,Various,Basic,2023-06-09,Drama,SmartTV,0
1810,55+,Male,Dubai,Various,Basic,2022-05-14,Romance,SmartTV,1
1811,18-24,Female,Mumbai,India,Basic,2024-03-31,Comedy,WebBrowser,1
1812,18-24,Non-binary,London,Various,Basic,2022-07-25,Drama,SmartTV,1
1813,25-34,Male,Bangalore,India,Family,2022-04-03,Romance,MobileApp,1
1814,35-44,Male,Tokyo,Various,Family,2022-06-13,Comedy,StreamMax,1
1815,45-54,Non-binary,Paris,Various,Basic,2023-04-29,Romance,WebBrowser,1
1816,25-34,Male,Dubai,Various,Family,2022-05-12,Comedy,MobileApp,1
1817,35-44,Non-binary,New York,Various,Family,2023-09-04,Thriller,TabletApp,1
1818,55+,Male,London,Various,Basic,2023-09-16,Drama,MobileApp,1
1819,55+,Male,New York,Various,Family,2022-03-21,Romance,MobileApp,1
1820,18-24,Male,Hyderabad,India,Premium,2023-03-22,Sci-Fi,SmartTV,1
1821,45-54,Male,Bangalore,India,Premium,2022-11-15,Thriller,WebBrowser,1
1822,25-34,Male,Los Angeles,Various,Family,2023-11-30,Action,StreamMax,1
1823,35-44,Non-binary,Delhi,India,Free,2023-11-03,Thriller,StreamMax,1
1824,55+,Non-binary,Bangalore,India,Family,2023-12-04,Thriller,StreamMax,1
1825,45-54,Female,Paris,Various,Free,2022-11-07,Thriller,SmartTV,1
1826,55+,Female,Delhi,India,Premium,2024-03-10,Thriller,SmartTV,1
1827,18-24,Male,New York,Various,Family,2023-06-29,Thriller,StreamMax,1
1828,55+,Female,New York,Various,Basic,2023-06-12,Action,WebBrowser,1
1829,35-44,Male,London,Various,Free,2023-05-17,Thriller,SmartTV,1
1830,35-44,Female,Sydney,Various,Family,2022-12-12,Romance,SmartTV,1
1831,55+,Female,Mumbai,India,Basic,2022-10-28,Comedy,WebBrowser,1
1832,35-44,Non-binary,New York,Various,Free,2023-09-03,Sci-Fi,SmartTV,1
1833,45-54,Male,Tokyo,Various,Basic,2022-03-28,Action,StreamMax,1
1834,45-54,Female,Bangalore,India,Premium,2022-12-20,Thriller,TabletApp,1
1835,55+,Non-binary,Toronto,Various,Family,2022-02-11,Sci-Fi,SmartTV,1
1836,55+,Non-binary,Bangalore,India,Free,2023-01-27,Action,StreamMax,1
1837,35-44,Female,Paris,Various,Family,2022-01-23,Drama,SmartTV,1
1838,18-24,Female,Dubai,Various,Free,2024-03-23,Drama,TabletApp,1
1839,55+,Non-binary,Chennai,India,Basic,2023-12-12,Sci-Fi,SmartTV,1
1840,45-54,Female,Hyderabad,India,Basic,2022-10-11,Action,StreamMax,1
1841,25-34,Non-binary,Berlin,Various,Premium,2022-10-07,Sci-Fi,WebBrowser,1
1842,45-54,Non-binary,Singapore,Various,Basic,2022-10-09,Comedy,WebBrowser,1
1843,35-44,Male,Paris,Various,Basic,2022-08-19,Sci-Fi,SmartTV,1
1844,35-44,Non-binary,Sydney,Various,Family,2023-08-26,Thriller,TabletApp,1
1845,45-54,Non-binary,Los Angeles,Various,Free,2022-12-18,Comedy,SmartTV,1
1846,25-34,Female,London,Various,Family,2022-08-04,Action,MobileApp,1
1847,45-54,Male,Chennai,India,Free,2023-10-09,Thriller,TabletApp,0
1848,25-34,Non-binary,Delhi,India,Premium,2022-11-08,Comedy,SmartTV,1
1849,18-24,Male,London,Various,Basic,2023-10-02,Comedy,TabletApp,1
1850,18-24,Female,Singapore,Various,Family,2022-08-29,Thriller,TabletApp,1
1851,18-24,Male,Sydney,Various,Family,2022-08-12,Drama,StreamMax,1
1852,25-34,Non-binary,Bangalore,India,Family,2023-07-18,Thriller,SmartTV,1
1853,55+,Female,Los Angeles,Various,Premium,2024-02-28,Comedy,StreamMax,1
1854,35-44,Non-binary,Paris,Various,Family,2022-08-19,Thriller,WebBrowser,1
1855,45-54,Male,Chennai,India,Basic,2023-02-14,Comedy,StreamMax,1
1856,45-54,Non-binary,New York,Various,Basic,2023-12-01,Sci-Fi,WebBrowser,1
1857,45-54,Female,Los Angeles,Various,Basic,2023-10-14,Sci-Fi,TabletApp,1
1858,55+,Non-binary,Sydney,Various,Free,2023-09-06,Action,WebBrowser,0
1859,55+,Male,New York,Various,Basic,2023-08-06,Romance,WebBrowser,1
1860,18-24,Non-binary,New York,Various,Family,2023-07-20,Action,MobileApp,0
1861,45-54,Female,Bangalore,India,Basic,2022-06-29,Thriller,MobileApp,1
1862,18-24,Male,Chennai,India,Basic,2023-08-15,Thriller,WebBrowser,1
1863,45-54,Male,Sydney,Various,Basic,2023-04-18,Action,StreamMax,1
1864,35-44,Male,Toronto,Various,Basic,2023-04-19,Romance,StreamMax,1
1865,45-54,Non-binary,Mumbai,India,Family,2024-06-01,Thriller,StreamMax,1
1866,55+,Male,Chennai,India,Free,2023-03-26,Thriller,StreamMax,1
1867,18-24,Female,Los Angeles,Various,Family,2024-01-04,Action,WebBrowser,1
1868,18-24,Male,Delhi,India,Premium,2024-02-16,Action,StreamMax,1
1869,45-54,Non-binary,New York,Various,Premium,2022-05-26,Drama,WebBrowser,1
1870,35-44,Non-binary,Delhi,India,Free,2023-04-15,Romance,WebBrowser,1
1871,35-44,Female,Singapore,Various,Premium,2023-12-07,Thriller,SmartTV,1
1872,35-44,Non-binary,Dubai,Various,Premium,2023-09-01,Sci-Fi,MobileApp,1
1873,18-24,Male,Chennai,India,Premium,2023-08-01,Comedy,SmartTV,1
1874,25-34,Non-binary,Dubai,Various,Premium,2023-05-02,Romance,WebBrowser,1
1875,25-34,Male,Bangalore,India,Premium,2024-05-29,Thriller,SmartTV,1
1876,25-34,Non-binary,Mumbai,India,Premium,2022-06-01,Action,StreamMax,1
1877,55+,Non-binary,Dubai,Various,Family,2023-05-04,Action,MobileApp,0
1878,25-34,Non-binary,Paris,Various,Premium,2023-06-20,Comedy,WebBrowser,0
1879,25-34,Non-binary,London,Various,Family,2022-06-29,Thriller,WebBrowser,1
1880,35-44,Male,Delhi,India,Premium,2022-07-31,Drama,MobileApp,1
1881,18-24,Non-binary,Singapore,Various,Basic,2023-01-01,Thriller,WebBrowser,1
1882,18-24,Non-binary,Paris,Various,Basic,2024-01-30,Drama,SmartTV,1
1883,18-24,Female,Los Angeles,Various,Free,2022-10-05,Action,TabletApp,1
1884,18-24,Male,Tokyo,Various,Family,2023-08-04,Action,MobileApp,1
1885,25-34,Non-binary,Singapore,Various,Basic,2022-08-22,Romance,WebBrowser,1
1886,35-44,Non-binary,Sydney,Various,Premium,2022-04-04,Romance,MobileApp,1
1887,18-24,Male,Berlin,Various,Premium,2022-03-04,Drama,MobileApp,1
1888,55+,Female,Singapore,Various,Family,2022-04-11,Action,StreamMax,1
1889,18-24,Male,Paris,Various,Family,2022-04-30,Thriller,StreamMax,1
1890,55+,Non-binary,Delhi,India,Basic,2023-09-05,Thriller,SmartTV,1
1891,45-54,Male,Sydney,Various,Family,2024-03-07,Romance,MobileApp,1
1892,55+,Female,Paris,Various,Free,2022-09-15,Thriller,TabletApp,1
1893,25-34,Female,Paris,Various,Family,2023-06-11,Comedy,SmartTV,1
1894,25-34,Female,Tokyo,Various,Premium,2023-11-26,Action,TabletApp,1
1895,18-24,Male,London,Various,Family,2022-01-07,Comedy,TabletApp,1
1896,25-34,Male,Bangalore,India,Family,2023-11-21,Comedy,StreamMax,0
1897,35-44,Non-binary,London,Various,Basic,2022-07-18,Sci-Fi,MobileApp,1
1898,35-44,Female,Tokyo,Various,Family,2022-04-16,Romance,SmartTV,0
1899,55+,Non-binary,Hyderabad,India,Basic,2022-11-28,Drama,MobileApp,1
1900,25-34,Male,Singapore,Various,Basic,2022-11-30,Action,WebBrowser,1
1901,45-54,Non-binary,Singapore,Various,Premium,2022-08-23,Comedy,WebBrowser,0
1902,35-44,Female,Toronto,Various,Basic,2022-11-10,Comedy,SmartTV,1
1903,45-54,Female,New York,Various,Family,2023-07-31,Thriller,WebBrowser,1
1904,18-24,Female,Los Angeles,Various,Premium,2023-10-24,Drama,WebBrowser,1
1905,25-34,Male,Mumbai,India,Premium,2022-10-29,Comedy,StreamMax,1
1906,45-54,Female,Singapore,Various,Basic,2024-03-27,Drama,TabletApp,1
1907,35-44,Male,Toronto,Various,Free,2022-09-06,Drama,SmartTV,1
1908,55+,Female,Dubai,Various,Free,2024-03-10,Romance,WebBrowser,1
1909,45-54,Male,Berlin,Various,Premium,2023-09-14,Action,WebBrowser,1
1910,35-44,Female,Mumbai,India,Premium,2023-03-25,Comedy,StreamMax,1
1911,18-24,Female,Berlin,Various,Family,2024-04-24,Drama,MobileApp,1
1912,25-34,Non-binary,Sydney,Various,Free,2023-03-25,Drama,SmartTV,1
1913,35-44,Non-binary,Singapore,Various,Premium,2023-12-08,Sci-Fi,MobileApp,1
1914,35-44,Female,Delhi,India,Family,2024-02-05,Drama,MobileApp,1
1915,45-54,Female,Hyderabad,India,Premium,2022-07-23,Romance,SmartTV,1
1916,18-24,Male,Dubai,Various,Free,2023-10-20,Thriller,WebBrowser,1
1917,18-24,Non-binary,London,Various,Free,2023-06-09,Comedy,StreamMax,1
1918,55+,Female,Mumbai,India,Family,2022-10-17,Action,SmartTV,1
1919,18-24,Non-binary,Dubai,Various,Free,2023-07-26,Sci-Fi,TabletApp,1
1920,18-24,Non-binary,Tokyo,Various,Family,2023-09-17,Romance,MobileApp,1
1921,45-54,Female,Singapore,Various,Family,2023-04-08,Romance,MobileApp,1
1922,25-34,Non-binary,Delhi,India,Premium,2023-04-10,Action,WebBrowser,0
1923,55+,Female,Los Angeles,Various,Free,2023-10-01,Thriller,StreamMax,1
1924,45-54,Male,New York,Various,Premium,2024-05-26,Drama,TabletApp,1
1925,55+,Female,New York,Various,Basic,2024-02-28,Action,SmartTV,0
1926,55+,Male,Dubai,Various,Basic,2024-03-02,Drama,MobileApp,1
1927,18-24,Non-binary,Delhi,India,Free,2024-03-09,Drama,TabletApp,1
1928,35-44,Female,Delhi,India,Basic,2023-11-05,Drama,MobileApp,1
1929,35-44,Male,Los Angeles,Various,Basic,2024-03-01,Comedy,StreamMax,1
1930,45-54,Male,Berlin,Various,Family,2022-01-27,Thriller,MobileApp,1
1931,45-54,Female,London,Various,Basic,2022-07-30,Thriller,TabletApp,1
1932,25-34,Non-binary,Delhi,India,Free,2022-06-16,Drama,StreamMax,0
1933,55+,Female,Dubai,Various,Premium,2023-03-02,Drama,MobileApp,0
1934,55+,Female,Singapore,Various,Family,2022-09-19,Action,StreamMax,0
1935,18-24,Female,Mumbai,India,Family,2023-02-14,Sci-Fi,SmartTV,1
1936,18-24,Female,Chennai,India,Premium,2022-08-23,Romance,StreamMax,1
1937,45-54,Female,Singapore,Various,Free,2022-10-09,Romance,SmartTV,1
1938,25-34,Male,Toronto,Various,Free,2022-05-12,Action,MobileApp,1
1939,18-24,Male,London,Various,Basic,2024-01-28,Romance,SmartTV,1
1940,25-34,Female,Los Angeles,Various,Basic,2022-06-28,Action,MobileApp,1
1941,25-34,Female,Singapore,Various,Free,2024-03-16,Drama,StreamMax,1
1942,45-54,Non-binary,Chennai,India,Premium,2024-05-11,Comedy,TabletApp,1
1943,18-24,Female,Singapore,Various,Free,2023-04-27,Sci-Fi,MobileApp,0
1944,55+,Female,Mumbai,India,Basic,2022-06-11,Sci-Fi,StreamMax,1
1945,18-24,Female,Hyderabad,India,Free,2022-04-26,Thriller,WebBrowser,0
1946,55+,Female,Toronto,Various,Basic,2024-05-27,Action,StreamMax,1
1947,35-44,Male,London,Various,Premium,2023-11-04,Action,SmartTV,0
1948,18-24,Female,Paris,Various,Family,2024-02-06,Action,MobileApp,1
1949,25-34,Male,Tokyo,Various,Basic,2023-11-07,Sci-Fi,StreamMax,1
1950,55+,Male,Chennai,India,Basic,2022-08-20,Comedy,MobileApp,1
1951,35-44,Non-binary,Chennai,India,Family,2023-11-16,Action,TabletApp,1
1952,35-44,Male,Berlin,Various,Premium,2023-03-09,Comedy,MobileApp,1
1953,18-24,Non-binary,Berlin,Various,Family,2023-10-10,Sci-Fi,MobileApp,0
1954,25-34,Non-binary,Mumbai,India,Free,2024-05-05,Drama,MobileApp,1
1955,55+,Female,Mumbai,India,Family,2024-05-28,Comedy,MobileApp,1
1956,55+,Female,Toronto,Various,Family,2022-08-08,Thriller,TabletApp,1
1957,18-24,Non-binary,London,Various,Premium,2023-11-03,Action,SmartTV,1
1958,25-34,Female,Berlin,Various,Premium,2024-04-06,Thriller,TabletApp,1
1959,35-44,Non-binary,Delhi,India,Premium,2022-03-06,Comedy,WebBrowser,1
1960,25-34,Male,Tokyo,Various,Basic,2023-04-14,Sci-Fi,StreamMax,1
1961,25-34,Female,Chennai,India,Premium,2023-04-09,Thriller,TabletApp,0
1962,55+,Male,Delhi,India,Family,2024-04-19,Action,MobileApp,1
1963,25-34,Male,Paris,Various,Basic,2024-01-22,Romance,SmartTV,1
1964,25-34,Non-binary,Singapore,Various,Free,2024-03-30,Action,SmartTV,1
1965,55+,Male,Dubai,Various,Premium,2022-06-12,Sci-Fi,MobileApp,1
1966,55+,Male,Toronto,Various,Basic,2023-07-08,Action,WebBrowser,0
1967,18-24,Female,Chennai,India,Premium,2023-02-04,Action,WebBrowser,0
1968,35-44,Male,London,Various,Premium,2022-01-01,Sci-Fi,SmartTV,1
1969,35-44,Male,Paris,Various,Free,2022-03-02,Thriller,MobileApp,1
1970,25-34,Male,Toronto,Various,Family,2024-03-16,Drama,WebBrowser,1
1971,25-34,Female,Hyderabad,India,Free,2022-08-20,Comedy,MobileApp,0
1972,55+,Non-binary,Delhi,India,Basic,2022-07-30,Thriller,MobileApp,1
1973,35-44,Male,Singapore,Various,Free,2023-06-18,Comedy,TabletApp,1
1974,55+,Female,Paris,Various,Basic,2023-11-08,Thriller,SmartTV,1
1975,55+,Female,Tokyo,Various,Basic,2022-03-14,Romance,SmartTV,0
1976,45-54,Female,Mumbai,India,Free,2023-10-04,Thriller,WebBrowser,1
1977,45-54,Female,Berlin,Various,Basic,2023-06-20,Sci-Fi,StreamMax,0
1978,55+,Female,Sydney,Various,Basic,2024-05-20,Romance,WebBrowser,1
1979,45-54,Male,Los Angeles,Various,Free,2024-02-28,Comedy,SmartTV,0
1980,55+,Female,Paris,Various,Family,2023-11-14,Comedy,SmartTV,1
1981,45-54,Male,Delhi,India,Family,2022-08-15,Action,WebBrowser,1
1982,45-54,Non-binary,Delhi,India,Family,2023-09-14,Action,WebBrowser,1
1983,55+,Non-binary,Delhi,India,Free,2023-08-13,Sci-Fi,StreamMax,0
1984,35-44,Non-binary,Hyderabad,India,Family,2024-04-14,Thriller,StreamMax,1
1985,45-54,Female,Singapore,Various,Free,2023-02-13,Romance,WebBrowser,1
1986,25-34,Non-binary,Mumbai,India,Basic,2022-01-25,Romance,SmartTV,1
1987,45-54,Male,Berlin,Various,Family,2024-05-19,Comedy,SmartTV,1
1988,35-44,Male,New York,Various,Premium,2023-04-02,Sci-Fi,SmartTV,1
1989,35-44,Male,Paris,Various,Basic,2023-07-26,Action,SmartTV,1
1990,35-44,Male,Singapore,Various,Family,2024-05-27,Sci-Fi,SmartTV,1
1991,25-34,Female,Tokyo,Various,Premium,2022-04-14,Romance,StreamMax,1
1992,55+,Female,New York,Various,Basic,2024-02-14,Thriller,MobileApp,1
1993,45-54,Female,Dubai,Various,Premium,2024-04-05,Thriller,SmartTV,1
1994,35-44,Male,Bangalore,India,Free,2022-07-14,Action,SmartTV,0
1995,55+,Female,Dubai,Various,Basic,2023-02-12,Action,StreamMax,1
1996,55+,Non-binary,Delhi,India,Family,2024-05-22,Comedy,MobileApp,1
1997,35-44,Female,Tokyo,Various,Basic,2023-01-30,Sci-Fi,SmartTV,1
1998,35-44,Male,Delhi,India,Family,2024-04-25,Sci-Fi,MobileApp,1
1999,35-44,Male,Paris,Various,Family,2022-08-18,Romance,MobileApp,1
2000,45-54,Non-binary,Hyderabad,India,Basic,2022-05-29,Sci-Fi,SmartTV,1
